6765	NULL	10	NULL	Michael	Bellamy	0	2	1	5.09	175	10/16/1991	Nocatee, FL	Fort Valley State	1	1	19
6767	509246	NULL	159013	Myles	Wade	47	21	1	6.01	300	8/30/1989	Portland, OR	Portland State	1	1	NULL
6769	516170	6	159987	Terrell	Sinkfield	14	4	1	6	200	12/10/1990	Minnetonka, MN	Northern Iowa	1	1	6
6771	298706	3	159261	Selvish	Capers	54	9	1	6.05	308	11/15/1986	New Orleans, LA	West Virginia	2	2	3
6773	NULL	NULL	NULL	Greg	McCoy	NULL	11	1	5.09	187	9/8/1988	NULL	NULL	NULL	NULL	NULL
6775	400315	NULL	159948	Greg	McCoy	14	11	1	5.09	187	9/8/1988	Dallas, TX	Texas Christian	1	1	NULL
6777	390157	4	158547	Mark	LeGree	28	11	1	6	211	7/8/1989	St. Helena Island, SC	Appalachian State	2	2	9
6779	NULL	NULL	NULL	Trent	Allmang- Wilder	94	21	1	6.06	290	5/18/1991	Palm Springs, CA	UNLV	1	1	NULL
6781	448100	NULL	160394	Markelle	Martin	26	11	1	6.01	207	6/20/1990	Wichita Falls, TX	Oklahoma State	1	1	19
6783	403193	7	159293	Gregory	Jones	53	13	1	6	238	10/5/1988	Cincinnati, OH	Michigan State	2	2	3
6785	NULL	10	NULL	Mikail	Baker	0	11	1	5.11	191	6/19/1987	Dallas, TX	Baylor	1	1	4
6787	NULL	10	NULL	Tray	Session	0	4	1	6.02	195	7/18/1989	Long Beach, CA	Nevada	1	1	19
6789	460284	10	159989	Ryan	Steed	30	11	1	5.11	190	7/21/1990	Charleston, NC	Furman	1	2	3
6791	NULL	10	NULL	Brandon	Johnson	59	21	1	6.05	245	4/5/1983	Birmingham, AL	Louisville	1	1	3
6793	NULL	NULL	NULL	Duke	Calhoun	NULL	4	1	6.02	200	9/1/1987	Memphis, TN	Memphis	1	1	NULL
6795	613110	3	160163	Otha	Foster	37	11	1	6.02	204	9/2/1988	Angie, Louisiana	West Alabama	2	2	3
6797	262839	NULL	122201	Pat	White	5	1	1	6	205	2/25/1986	Daphne, AL	West Virginia	1	1	3
6799	325661	6	157607	David	Caldwell	42	13	1	5.11	212	5/19/1987	Montclair, NJ	William & Mary	1	1	3
6801	NULL	NULL	NULL	Joseph	LeBeau	49	21	1	6	246	9/13/1991	New Orleans, LA.	Jackson State	1	1	NULL
6803	NULL	10	NULL	Damario	Jeffrey	NULL	14	1	6.03	240	1/12/1991	Columbia, South Carolina	South Carolina	1	1	NULL
6805	NULL	10	NULL	Austin 	Coleman	NULL	4	1	5.08	180	2/6/1991	Fort Wayne, Indiana	St. Francis University	1	1	3
6807	NULL	10	NULL	Gerald 	McRath	54	13	1	6.03	228	6/16/1986	Powder Springs, GA	Southern Mississippi	1	1	3
6809	332589	10	160058	Myron	Lewis 	43	11	1	6.02	203	11/24/1987	Orlando, FL	Vanderbilt	1	1	3
6811	NULL	NULL	NULL	James	Kirkendoll	84	4	1	5.1	186	8/14/1989	Norfolk, VA	Texas	1	1	3
6813	296452	NULL	149991	Michael Ray	Garvin	37	11	1	5.08	198	9/29/1986	Upper Saddle River, NJ	Florida State	1	1	3
6815	NULL	NULL	NULL	Randy	Richards	60	9	1	6.03	303	1/24/1991	Royal Palm Beach, Florida	Missouri State	1	1	3
6817	NULL	10	NULL	Cyhl	Quarles	NULL	13	1	6.03	212	4/6/1989	Tucker, Georgia	Wake Forest	1	1	NULL
6819	333322	10	159874	Keith	Toston	24	2	1	5.11	214	5/6/1987	Angleton, TX	Oklahoma State	1	2	3
6821	NULL	NULL	NULL	Tyler	Tettleton	9	1	1	6	207	11/21/1990	Norman, OK	Ohio	1	1	NULL
6823	NULL	10	NULL	Kevin	Thomas	13	11	1	6	192	9/20/1986	St. Louis MO	Southern California	1	1	4
6825	297126	10	160164	Kyle	Moore	56	21	1	6.06	280	10/25/1986	Kathleen, GA	Southern California	1	1	NULL
6827	503501	3	159631	Willie	Jefferson	99	14	1	6.06	245	1/31/1991	Beaumont, TX	Stephen F. Austin	2	2	3
6829	513335	65	159973	Travis	Brown	43	13	1	6.01	236	7/11/1990	Fresno, California	Fresno State	1	1	9
6831	557398	10	159965	Jeremiah	Green	NULL	13	1	6.02	235	5/8/1990	Tulare, California	Nevada	1	1	3
6833	NULL	10	NULL	Leon	Williams	NULL	13	1	6.03	248	7/30/1983	Brooklyn, New York	Miami	1	1	3
6835	NULL	NULL	NULL	Brandon	Hogan	36	11	1	5.1	190	4/1/1988	Manassas, Virginia	West Virginia	1	1	3
6837	324588	4	160431	Cameron	Sheffield	94	14	1	6.02	250	2/12/1988	Metterl, GA	Troy	1	2	9
6839	NULL	10	NULL	Kevin	Prempeh	NULL	11	0	6.03	205	NULL	Scarborough, Ontario	Concordia	1	1	3
6841	400100	NULL	160475	Quentin	Saulsberry	68	9	1	6.02	304	10/14/1988	Memphis, Tennessee	Mississippi State	1	1	3
6843	658851	3	159174	Anthony	Barrett	73	23	0	5.09	180	11/9/1991	Scarborough, Ont.	Edmonton Huskies Jr.	2	2	3
6845	298817	10	159194	Kent	Richardson	17	11	1	5.11	200	4/21/1987	Tallahassee, FL	West Virgina	1	1	NULL
6847	NULL	NULL	NULL	Ryan	Smith	NULL	4	1	5.07	175	8/19/1991	Wahpeton, ND	NULL	NULL	NULL	NULL
6849	559864	4	160460	Ryan 	Smith	2	4	1	5.07	175	8/19/1991	Wahpeton, ND	North Dakota State 	2	2	3
6851	25602	9	160412	Chad	Johnson	85	4	1	6.01	188	1/9/1978	Los Angeles, CA	Oregon State	1	1	7
6853	655899	2	160441	Nate	Menkin	59	9	1	6.05	300	10/4/1988	Lago Vista, Texas	Mary Hardin-Baylor 	1	2	5
6855	406450	NULL	160323	Jason 	Barnes	83	4	1	6.04	215	5/31/1989	Charlotte, NC	South Carolina	1	1	3
6857	514127	NULL	160411	Stephon	Morris	20	11	1	5.08	185	1/12/1991	Washington, DC	Penn State	1	1	3
6859	272174	NULL	141552	Jaymar	Johnson	72	4	1	6	180	7/10/1984	Gary, IN	Jackson State	1	1	3
6861	NULL	NULL	NULL	Jason	Slowey	53	8	1	6.04	305	1/27/1989	Medford, OR	Western Oregon	1	1	4
6863	298821	11	158521	Steve	Slaton	20	2	1	5.09	199	1/4/1986	Levittown, PA	West Virginia	1	1	3
6865	518989	10	160106	Garrett	Chisolm	66	8	1	6.06	308	4/2/1988	Sacramento, CA	South Carolina	1	1	4
6867	215351	10	160386	Stephon	Heyer	60	8	1	6.06	320	1/16/1984	Lawrenceville, GA	Maryland	1	1	4
6869	825821	NULL	160485	C.J.	Tarver	71	45	1	5.08	160	7/10/1984	Albany, NY	Hudson Valley	1	1	3
6871	300728	5	153918	Bruce	Johnson	25	11	1	5.1	176	12/18/1987	Live Oak, FL	Miami	2	2	3
6873	405575	NULL	159212	Kelvin	Bolden	77	4	1	6	160	3/24/1989	Ocean Springs, MS	Southern Mississippi	1	1	3
6875	332215	NULL	160428	Dominic	Alford	60	9	1	6.03	320	2/2/1988	Cleveland, OH	Minnesota	1	1	NULL
6877	NULL	10	NULL	Will	Heyward	37	13	1	5.09	190	2/23/1984	Seguin, Texas	Texas State	1	2	3
6879	561189	10	160462	Chika	Madu	48	11	1	5.09	178	7/12/1989	Norman, Oklahoma	Nicholls State	1	1	3
6881	468407	65	159914	Jermaine	Robinson	32	11	1	6.03	205	4/10/1990	Pittsburgh, PA	Toledo	1	1	9
6883	332206	NULL	157958	Adam	Weber	5	1	1	6.03	210	8/3/1987	Maplewood, MN	Minnesota	1	1	NULL
6885	507765	10	160388	Perez	Ashford	16	5	1	5.11	182	3/2/1991	Cleveland, OH	Northern Illinois	1	1	4
6887	NULL	NULL	NULL	Joe	Adams	84	23	1	5.11	190	11/22/1989	Little Rock, AR	Arkansas 	1	1	3
6889	403187	NULL	160383	Mark	Dell	71	4	1	6.02	195	5/28/1989	Detroit, MI	Michigan State	1	1	3
6891	298275	NULL	160193	Brandon	McRae	83	5	1	6.04	205	3/15/1986	Boston, MA	Mississippi State	1	1	3
6893	459630	10	160405	Patrick	Robertson	87	5	1	6.02	200	5/1/1990	New Orleans, LA	Murray State	1	1	3
6895	NULL	NULL	NULL	Robert	Sands	0	11	1	6.04	212	11/3/1988	Carol City, FL	West Virginia 	1	1	3
6897	342805	NULL	158889	Justin	Wells	59	9	1	6.04	339	1/6/1988	Baltimore, MD	St. Augustine’s 	1	1	3
6899	706271	65	160505	Abdul	Kanneh	14	11	1	5.1	185	9/9/1990	London, England	New Mexico Highlands	1	1	3
6901	462256	NULL	159585	Antonio	Fenelus	10	11	1	5.09	190	1/15/1990	Boca Raton, FL	Wisconsin	1	1	NULL
6903	NULL	10	NULL	RJ	Washington	0	21	1	6.03	270	3/14/1989	Fort Worth, TX	Oklahoma	1	1	4
6905	NULL	10	NULL	Braylon	Bell	88	4	1	6.06	205	8/24/1986	Dallas, TX	Abilene Christian	1	1	3
6907	462787	NULL	462787	Brett	Maher	3	16	1	6	186	11/21/1989	Kearney, Nebraska	Nebraska	1	1	1
6909	694845	NULL	159531	Matt	Pierce	40	11	1	5.1	195	9/4/1990	New Orleans, LA	Valdosta State	1	1	3
6911	466985	5	160488	Kashawn 	Fraser	0	21	1	6.03	258	3/6/1990	Fort Lauderdale, FL	Central Michigan	2	2	5
6913	399944	10	159667	Donavon 	Kemp	86	4	1	6.01	200	12/29/1988	Dallas, Texas	UTEP	1	1	5
6915	468217	10	160382	Tyler	Thomas	24	2	1	5.09	205	9/28/1990	Jackson, MI	Bacone	1	1	3
6917	NULL	NULL	NULL	Isaish	Sweeney	84	2	1	5.1	180	8/1/1990	Missouri City, TX	Houston	1	2	NULL
6919	NULL	NULL	NULL	Levy	Adcock	NULL	9	1	6.06	320	11/12/1988	Claremore, OK	Oklahoma State	1	1	3
6921	NULL	NULL	NULL	Levy	Adcock	NULL	9	1	6.06	320	11/12/1988	Claremore, OK	Oklahoma State	1	1	3
6923	500595	4	159906	Levy	Adcock	64	9	1	6.06	320	11/12/1988	Claremore, OK	Oklahoma State	2	2	3
6925	459317	NULL	159579	Curtis	McNeal	24	2	1	5.07	190	12/3/1989	Los Angeles	USC	1	1	NULL
6927	332365	5	158422	Thaddeus	Gibson	9	21	1	6.02	237	10/21/1987	Euclid, OH	Ohio State	2	2	3
6929	296930	6	159224	Donald	Washington	31	11	1	6	198	7/28/1986	Indianapolis, IN	Ohio State	1	2	3
6931	606321	10	160521	Korian	Chambers	59	9	1	6.06	312	12/6/1989	Memphis, TN	New Mexico	1	1	3
6933	463907	10	160036	Marcus	Rucker	72	4	1	6.04	189	5/19/1990	Memphis, TN	Memphis	1	1	3
6935	612417	3	160519	Jeremy	Williams	24	11	1	6	204	8/9/1991	Raymond, MS	Henderson State	1	2	5
6937	386070	10	160495	Sederrik	Cunningham	17	4	1	5.11	199	7/14/1989	Zephyrhills, FL	Furman	2	2	6
6939	NULL	10	NULL	Brandon	Williams	92	21	1	6.02	248	6/21/1988	Fort Worth, TX	Texas Tech	1	1	3
6941	502826	10	160390	Paulo	Henriques	NULL	16	1	5.1	210	11/12/1990	Johannesburg South Africa	Memphis	1	1	3
6943	NULL	10	NULL	Kendrick	Causey	44	13	1	6.03	230	9/15/1988	 Amite County, MS	Lincoln Universiety	1	1	3
6945	540541	NULL	160464	Damien	Jackson	29	11	1	6.02	215	1/27/1990	Pineville, LA	Mississippi	1	1	3
6947	407035	NULL	160447	Don	Unamba	13	11	1	6.01	212	2/23/1989	Arlington, Texas	Southern Arkansas	2	2	5
6949	826759	NULL	160725	Terry	Hart	65	9	0	6.03	300	11/29/1991	Barrie, ON	St. Francis Xavier	1	1	NULL
6951	826727	2	160657	Pierre	Lavertu	63	9	0	6.03	298	5/11/1990	Quebec City, QC	Laval	2	2	3
6953	NULL	12	NULL	Billy	McPhee	NULL	1	0	6.03	202	6/4/1991	Burlington, ON	Queen's	1	1	3
6955	827671	65	160690	Aaron	Wheaton	51	9	0	6.05	295	4/20/1992	Scarborough, ON	Toronto	1	1	5
6957	NULL	12	NULL	Reid	Quest	NULL	1	0	6.05	218	10/13/1989	Regina, SK	Concordia	1	1	3
6959	826757	NULL	160707	Kyle	Paterson	54	9	0	6.03	275	10/20/1992	Weyburn, SK	Regina	1	1	NULL
6961	826760	3	160674	Aaron 	Milton	28	2	0	6.03	215	5/26/1992	Whitby, ON	Toronto 	2	2	9
6963	826724	3	160662	Devon	Bailey	81	4	0	6.05	202	9/26/1991	Mississauga, ON	St. Francis Xavier	2	2	3
6965	826736	2	160702	Tyler	Crapigna	71	16	0	5.07	166	8/4/1992	NULL	McMaster	1	1	9
6967	NULL	12	NULL	Francis	Lapointe 	NULL	4	0	5.11	180	5/10/1990	Mont-Tremblant, QC	Sherbrooke	1	1	3
6969	826755	5	160686	Kris	Bastien	81	4	0	6.03	210	6/9/1990	St-Lambert, QC	Concordia	1	2	3
6971	826707	10	160703	Alexander	Fox	77	4	0	5.08	185	7/27/1989	Montreal, QC	Bishop's	1	1	4
6973	NULL	12	NULL	Kit	Hillis	NULL	4	0	5.09	175	8/24/1990	Saskatoon, SK	Saskatchewan	1	1	3
6975	826758	NULL	160716	Travis	Bent	78	13	0	6	240	5/27/1991	Ajax, ON	Concordia	1	1	NULL
6977	826738	10	160723	Brian	Marshall	49	3	0	6	210	2/24/1991	London, ON	Western	1	1	4
6979	826763	NULL	160719	Micheal 	Dadzie	79	21	0	6.03	238	9/26/1990	Brampton, ON	Regina	1	1	NULL
6981	826722	10	160721	Guillaume	Bourassa	36	2	0	5.11	200	7/1/1990	La Tuque, QC	Laval	1	1	3
6983	826753	65	160677	Alex	Pierzchalski	18	4	0	6.05	220	8/7/1991	London, ON	Toronto	2	2	6
6985	826742	7	160700	Eric	Black	14	11	0	6.01	180	5/3/1991	Toronto, ON	Saint Mary's	2	2	3
6987	826743	10	160704	Evan	Pszczonak	71	4	0	6	185	10/10/1991	Amherstburg, ON	Windsor	1	1	19
6989	826765	5	160691	Derek	Jones	41	11	0	6.01	192	5/22/1992	Edmonton, AB	Simon Fraser	2	2	3
6991	NULL	12	NULL	Andrew	Lue	NULL	11	0	6.02	210	5/17/1992	Markham, ON	Queen's	1	1	3
6993	828037	10	160713	Tore	Corrado	75	4	0	6	175	7/6/1992	Vancouver, BC	Simon Fraser	1	1	19
6995	826731	65	160672	Scott	Macdonell	83	4	0	6.05	220	4/18/1991	Montreal, QC	Queen's	1	1	3
6997	826751	4	160670	Dylan	Ainsworth	90	21	0	6.03	242	11/19/1992	Delta, BC	Western	2	2	3
6999	826744	10	160722	Kirby	Fletcher	68	9	0	6.03	300	12/19/1991	Grimshaw, AB	Acadia	1	1	19
7001	NULL	12	NULL	Evan	Gill	NULL	21	0	6.03	275	8/19/1992	Winnipeg, MB	Manitoba	1	1	3
7003	826729	65	160660	Antoine	Pruneau	6	11	0	6	200	10/20/1989	Montreal, QC	Montreal	1	1	3
7005	NULL	12	NULL	James	Tuck	NULL	21	0	6.01	220	6/12/1990	Aurora, ON	York	1	1	3
7007	826702	1	160694	David	Menard	78	21	0	6.01	265	7/15/1990	Chicoutimi, QC	Montreal	2	2	3
7009	826678	NULL	160724	Martin	Pesek	78	21	0	6.03	250	2/23/1990	Toronto, ON	Acadia	1	1	3
7011	826732	2	160683	Adam	Thibault	41	11	0	6	202	3/26/1990	Quebec City, QC	Laval	2	2	3
7013	826728	2	160663	Quinn	Smith	90	21	0	6.02	300	9/19/1991	Scarborough, ON	Concordia	2	2	3
7015	826735	2	160696	Derek	Wiggan	97	21	0	6.01	250	7/27/1992	Toronto, ON	Queen's	1	1	3
7017	826761	3	160692	Raye	Hartmann	20	10	0	6.02	188	2/17/1990	Prince George, BC	St. Francis Xavier	2	2	5
7019	826709	10	160712	Dylan	Roper	92	21	0	6.02	235	4/3/1992	North Vancouver, BC	Simon Fraser	1	1	4
7021	826733	65	160682	Nigel	Romick	47	21	0	6.05	248	4/22/1991	Thunder Bay, ON	Saint Mary's	1	1	3
7023	NULL	12	NULL	Jordan	Botel	NULL	2	0	5.1	200	8/7/1989	Prince George, BC	Mount Allison	1	1	3
7025	826737	7	160659	Anthony 	Coombs	1	2	0	5.09	199	10/26/1992	Winnipeg, MB	Manitoba 	2	2	3
7027	NULL	12	NULL	Robert	Farquharson	NULL	2	0	5.09	210	7/7/1991	Niagara Falls, ON	Guelph	1	1	3
7029	826697	1	160673	Pascal	Lochard	24	3	0	6	215	9/17/1990	Montreal, QC	Laval	2	2	3
7031	NULL	12	NULL	Mackenzie	Sarro	NULL	4	0	6.04	245	7/5/1991	Calgary, AB	Calgary	1	1	3
7033	826741	7	160698	Alexandre	Dupuis	43	3	0	6.03	243	3/23/1990	Montreal, QC	Montreal	2	2	3
7035	826764	5	160676	Jesse	Briggs	40	13	0	6.01	210	4/14/1990	Kelowna, BC	McGill	2	2	3
7037	826730	2	160675	Max	Caron	43	13	0	6.02	236	8/20/1989	Kingston, ON	Concordia	2	2	9
7039	826752	5	160658	Matthias	Goossen	61	6	0	6.04	304	10/14/1992	Richmond, BC	Simon Fraser	2	2	3
7041	826650	6	160664	Beau	Landry	23	13	0	5.11	201	9/24/1991	Kitchener, ON	Western	1	1	3
7043	826699	1	160689	Casey	Chin	32	13	0	5.1	215	8/27/1992	Port Moody, BC	Simon Fraser	2	2	5
7045	826740	7	160695	Thomas	Miles	48	13	0	6.01	232	7/31/1992	Winnipeg, MB	Manitoba	2	2	9
7047	826739	10	160680	Jaskaran	Dhillon	63	9	0	6.03	309	4/2/1989	Surrey, BC	UBC	1	1	4
7049	NULL	12	NULL	David	Foucault	NULL	9	0	6.08	320	2/7/1989	La Salle, QC	Montreal	1	1	3
7051	NULL	12	NULL	Laurent 	Duvernay-Tardif	NULL	9	0	5-Jun	315	2/11/1991	St. Hilaire, QC	McGill	1	1	3
7053	473421	6	160542	Jeremy	Lewis	56	9	1	6.03	312	2/1/1990	West Palm Beach, FL	Miami	1	1	3
7055	226915	10	158838	Brandon	McDonald	32	11	1	5.1	185	8/26/1985	Collins, MS	Memphis	1	1	5
7057	560158	5	160293	Tony	Burnett	26	13	1	6.01	205	6/29/1990	Watts, CA	USC	1	1	3
7059	511389	10	159829	Dustin	Harris	23	11	1	5.11	175	1/1/1991	Livingston, TX	Texas, A&M	1	1	4
7061	604103	10	160511	Jemarlous	Moten	29	11	1	5.11	175	3/13/1990	Leland, MS	Louisiana-Lafayette	1	1	4
7063	561159	1	160671	T-Dre	Player	68	27	0	6.06	275	2/4/1992	Winnipeg, MB	Northwestern State	2	2	3
7065	494933	10	160281	Casey	Pachall	15	1	1	6.05	230	11/14/1990	Brownwood, TX	Texas Christian	1	1	5
7067	466336	NULL	160534	Willie	Moseley	99	33	1	6.05	250	4/5/1990	Richmond, VA	Buffalo	1	1	5
7069	827110	NULL	160498	Sean	Blake	74	13	0	5.11	205	4/22/1990	Hamilton, ON	Western	1	1	3
7071	469524	10	160548	Andre	Martin	14	11	1	5.11	195	12/23/1989	St. Louis MO	North Dakota State	1	1	19
7073	465723	10	160541	Nicholas	Williams	49	13	1	6.02	217	4/20/1989	Bainbridge, GA	North Alabama	1	1	3
7075	865105	5	160577	Thomas	Griffiths	54	9	0	6.03	298	5/26/1991	Richmond Hill, ON	Wilfrid Laurier	1	1	5
7077	512346	10	160330	JD	Falslev	72	4	1	5.08	175	4/9/1991	Smithfield, UT	BYU	1	1	19
7079	NULL	12	NULL	Tchissakid	Player	NULL	9	0	6-Jun	305	2/4/1992	Cedar Hill, TX	Northwestern State	1	1	3
7081	826754	NULL	160679	John	Mark	73	16	0	6	185	6/1/1992	Peterborough, ON	Calgary	1	2	3
7083	NULL	12	NULL	Jeff	Finley	NULL	21	0	3-Jun	260	NULL	St. Catharines	Guelph	1	1	3
7085	826734	7	160684	Joe	Circelli	69	9	0	6.02	289	3/22/1991	London, ON	Western	1	1	5
7087	827118	10	160516	Robin	Medeiros	NULL	4	0	6	195	10/24/1987	Hamilton, Ontario	Bishop's	1	1	3
7089	NULL	12	NULL	Andrew 	Smith	NULL	4	0	1-Jun	200	NULL	Nanaimo, BC	Manitoba	1	1	3
7091	828026	NULL	160699	Hugo	Desmarais 	59	9	0	6-Jun	312	10/29/1989	Valleyfield, QC	Laval	1	1	NULL
7093	NULL	NULL	NULL	Adrian	Moten	48	13	1	6.02	230	4/22/1988	Suitland, MD	Maryland	1	1	NULL
7095	NULL	10	NULL	Adrian	Moten	NULL	13	1	6.02	230	4/22/1988	Suitland, MD	Maryland	1	1	3
7097	447978	NULL	160434	Donnie	Fletcher	45	11	1	6.01	195	5/23/1990	Cleveland, Ohio	Boston College 	1	1	NULL
7099	826756	4	160701	Matt	Webster	25	11	0	5.11	195	4/25/1992	Calgary, AB	Queen's	2	2	3
7101	NULL	12	NULL	Nick 	Boyd	NULL	16	0	10-May	205	NULL	Vancouver, BC	Manitoba	1	1	3
7103	826660	2	160706	Christopher 	Johnson	37	13	0	5.11	220	4/18/1991	Toronto, ON	Toronto	1	1	5
7105	827672	10	160708	Stephon	Miller	NULL	21	0	3-Jun	235	6/20/1991	Scarborough, ON	University of Windsor	1	1	3
7107	826766	NULL	160709	Quinn	Everett	65	9	0	6.03	292	12/11/1992	Glen Haven, NS	Mount Allison	2	2	3
7109	NULL	12	NULL	Jean-Christophe 	Beaulieu	NULL	2	0	3-Jun	NULL	NULL	Trois-Rivières, QC	Sherbrooke	1	1	3
7111	826673	6	160714	Matthieu	Girard	52	9	0	6.03	295	5/17/1991	Laval, QC	Montreal	1	1	3
7113	826674	6	160715	Stephen	Mawa	70	21	0	6.04	275	5/2/1990	 Port Coquitlam, BC	UBC	1	1	5
7117	828025	65	160717	Vincent 	Desloges	94	21	0	1-Jun	235	9/26/1990	St-Augustin, Québec	Laval	1	1	3
7119	NULL	NULL	NULL	Kevin 	Smith	35	2	1	6.01	217	12/17/1986	Miami, FL	Central Florida	1	1	3
7121	322903	10	160380	Greg	Romeus	99	21	1	6.05	267	4/29/1988	Coral Springs, FL	Pittsburgh	1	1	19
7123	472584	1	159278	Alex	Hoffman-Ellis	11	13	1	6	230	8/14/1989	Los Angeles, CA	Washington State	2	2	3
7125	509942	10	160404	Dwayne	Woods	47	13	1	5.11	221	8/17/1991	Cincinnati, OH	Bowling Green	1	1	4
7127	296251	4	148720	Marshay 	Green	1	11	1	5.1	183	1/14/1986	Bastrop, LA	Mississippi	2	2	9
7129	399480	NULL	159138	Louis	Nzegwu 	91	21	1	6.04	260	5/15/1989	Platteville, WI	Wisconsin	1	1	3
7131	NULL	NULL	NULL	Xavier 	Adibi 	49	13	1	6.02	242	10/18/1984	Stillwater, OK	Virginia Tech	1	1	NULL
7133	512623	1	160539	Alex	Bazzie	53	15	1	6.01	228	8/5/1990	Silver Spring, MD	Marshall	2	2	3
7135	465930	10	160054	Rob	Lohr	90	15	1	6.04	290	3/1/1990	Phoenixville, PA	Vanderbilt	1	1	4
7137	827590	10	160506	Chris	Olson	93	15	1	6.04	240	2/11/1991	Flower Mound, TX	West Texas A&M	1	1	4
7139	510670	10	160537	Dyrell	Porcha	70	15	1	6.04	300	4/3/1992	Hemmingway, SC	Benedict College	1	1	4
7141	827622	NULL	160741	Errol	Brooks	47	2	0	5.08	175	5/14/1989	Toronto, ON	York	1	1	3
7143	464176	NULL	159481	Collin	Klein	3	1	1	6.05	226	9/19/1989	Loveland, CO	Kansas State	1	1	NULL
7145	NULL	NULL	NULL	Gary	Guyton	NULL	13	1	6.02	245	11/14/1985	Hinesville, GA	Georgia Tech	1	1	NULL
7147	496001	9	160482	Chris	Smith	23	11	1	5.1	195	6/23/1987	Bradenton, FL	Northern Illinois	1	1	NULL
7149	461191	10	160745	Padric	Scott	98	21	1	6	309	1/8/1990	Tallahassee, FL	Florida A&M	1	1	19
7151	467294	1	160743	Bryan	Burnham	16	4	1	6.02	195	4/3/1990	Moorestown, NJ	Tulsa	2	2	3
7153	296112	10	159652	R.J.	Webb	71	4	1	6.2	205	8/24/1987	Greenville, SC	Furman	1	1	4
7155	459850	10	158635	Jabin	Sambrano	82	4	1	5.11	175	3/13/1990	Oceanside, CA	Montana	1	1	4
7157	559203	10	160358	Taulib	Ikharo	NULL	4	1	5.1	190	7/27/1989	Berkeley, California	Louisiana Tech	1	1	3
7159	NULL	10	NULL	Brandon	Bialkowski	9	1	1	6	207	8/19/1991	SouthField, MI	Lehigh University	1	1	3
7161	NULL	10	NULL	Brian	Hudson	15	1	1	6.03	220	3/1/1991	Philadelphia, PA	Campbell	1	1	3
7163	497745	2	157688	Bryant	Moniz	20	1	1	6	200	1/1/1989	Wahiawa, HI	Hawaii	2	2	3
7165	826767	NULL	160718	Aram	Eisho	50	13	0	6.01	210	1/14/1990	Hamilton, ON	McMaster	1	1	3
7167	NULL	NULL	NULL	Kamaal	McIlwain	10	11	1	5.1	175	3/9/1988	Van Wyck, SC	Newberry	1	1	3
7169	266701	10	160510	Torri	Williams	13	11	1	6.02	208	8/29/1986	Dallas, TX	Purdue	2	2	3
7171	499749	1	160463	T.J.	Lee	6	11	1	5.09	190	3/20/1990	Seattle, WA	Eastern Washington	2	2	3
7173	505754	1	160159	Josh	Johnson	23	11	1	5.1	200	9/10/1989	Dade City, FL	Purdue	2	2	3
7175	511719	10	160345	Maalik	Bomar	47	13	1	6.01	226	8/1/1990	Cincinnati, OH	Cincinnati	2	2	3
7177	828035	4	160760	Preston 	Bews	0	55	0	6.03	192	5/8/1993	Regina	Regina (JR)	1	1	5
7179	NULL	NULL	NULL	Brandon	Leyh	0	1	0	6.01	195	6/6/1991	NULL	Mount Allison	1	1	NULL
7181	216905	NULL	133254	Michael	Coe	24	11	1	6.01	190	12/17/1983	Memphis, TN	Alabama State	1	1	3
7183	332742	NULL	160339	Justin	Anderson	50	9	1	6.05	342	4/15/1988	Ocilla, GA	Georgia	1	1	3
7185	394014	NULL	157884	Korey	Lindsey	23	11	1	5.08	194	2/3/1989	Baton Rouge, LA	Southern Illinois	1	1	NULL
7187	514235	6	159365	Quincy	McDuffie	19	4	1	5.1	178	9/24/1990	Orlando, FL	Central Florida	2	2	6
7189	652820	NULL	160455	Albert	Presley	94	21	1	6.02	231	7/2/1992	Marietta, GA	Akron	1	1	19
7191	338535	7	160306	Delano	Johnson	93	21	1	6.05	283	1/13/1988	Baltimore, MD	Bowie State	2	2	5
7193	512624	10	160543	Andre	Snipes-Booker	73	4	1	5.09	172	7/4/1991	Sarasota, FL	Marshall University	1	1	19
7195	794235	10	160551	Travis 	Partridge	19	1	1	6.04	230	9/22/1990	St. Joseph, MO	Missouri Western	2	2	3
7197	NULL	10	NULL	Josh	Jenkins	65	25	1	6.03	310	11/27/1988	Parkersburg, WV	West Virginia	1	1	4
7199	615714	10	160523	Damian	Ford	84	4	1	6.03	192	11/22/1987	Birmingham, AL	Stillman College	1	1	3
7201	516835	10	160524	Robert	Holland	88	4	1	6.02	180	9/30/1991	Newport News, VA	Chowan	1	1	3
7203	447299	10	160761	Aldarius	Johnson	79	4	1	6.03	213	9/20/1989	Miami, FL	Miami	1	1	3
7205	512129	2	158447	DeQuin	Evans	91	21	1	6.03	264	5/17/1987	Long Beach, CA	Kentucky	2	2	9
7207	323496	10	155462	Damon	McDaniel	78	4	1	6	208	1/12/1988	Virginia Beach, VA	Hampton	1	1	3
7209	NULL	10	NULL	Darrian	Skinner	52	11	1	5.11	184	4/1/1991	St. Petersburg, FL	Murray State	1	1	3
7211	508549	10	160057	Craig	Wilkins	94	21	1	6.01	252	11/28/1989	Washington, DC	Old Dominion	1	1	15
7213	267794	NULL	158457	Antwaun	Molden	24	13	1	6.01	198	1/23/1985	Warren, OH	Eastern Kentucky	1	1	4
7215	828038	10	158984	Craig	Woloshyn	56	9	0	6.03	304	8/18/1988	Edmonton, AB	Saskatchewan	1	1	4
